2.160833	4.669151535999999
2.1825	3.699630872
2.204167	3.2205168480000004
2.225833	2.159433528
2.2475	1.4949139120000001
2.269167	1.759388736
2.290833	1.9742287680000001
2.3125	0.7326435040000001
2.334167	0.56448436
2.355833	0.0
2.3775	0.23831227200000002
2.399167	0.823942568
2.420833	0.250408216
2.4425	0.944132152
2.464167	0.6816865679999999
2.485833	0.7607014080000001
2.5075	1.013138864
2.529167	0.5855298800000001
2.550833	0.922074104
2.5725	0.402592848
2.594167	0.6245163920000001
2.615833	0.009610648000000001
2.6375	0.349941392
2.659167	0.966077232
2.680833	0.32821388
2.7025	0.6590971520000001
2.724167	1.36823076
2.745833	1.266467512
2.7675	1.4111837040000001
2.789167	2.008227952
2.810833	2.1783326560000003
2.8325	2.474003384
2.854167	3.1627065200000004
2.875833	3.271352448
2.8975	3.4458336160000003
2.919167	3.094210256
2.940833	3.4337669600000003
2.9625	3.5837926479999997
2.984167	4.4267766
3.005833	4.402664208
3.0275	3.580830376
3.049167	3.480012712
3.070833	4.428441832
3.0925	4.8607201600000005
3.114167	5.243844856
3.135833	4.5070842959999995
3.1575	4.6100148800000005
3.179167	5.148713248
3.200833	5.687466008
3.2225	6.554976568000001
3.244167	7.2531439120000005
3.265833	7.797080648000001
3.2875	7.542480064
3.309167	6.880529424
3.330833	7.17625036
3.3525	7.220366456
3.374167	7.70282768
3.395833	8.659972072
3.4175	8.283202872
3.439167	8.703560984000001
3.460833	9.748690712
3.4825	9.256970296
3.504167	8.264023416
3.525833	8.118616864
3.5475	8.081349976
3.569167	7.960796384000001
3.590833	8.77202796
3.6125	9.786940840000002
3.634167	8.856620072
3.655833	9.781936776
3.6775	12.334289744000001
3.699167	10.554562584
3.720833	9.330621248
3.7425	10.788582072
3.764167	9.620978296
3.785833	9.835253488
3.8075	10.172207744000001
3.829167	9.499479120000002
3.850833	9.911264216000001
3.8725	9.875390600000001
3.894167	10.191939488000001
3.915833	12.24255136
3.9375	12.84004748
3.959167	10.964063216000001
3.980833	12.306520536
4.0025	12.044024744000001
4.024167	11.964214944000002
4.045833	12.601074136
4.0675	12.468784424
4.089167	11.565847936
4.110833	12.124893096000001
4.1325	12.568689976
4.154167	12.619182488
4.175833	11.835862376
4.1975	12.730142168
4.219167	11.831398048
4.240833	11.319615352
4.2625	11.388797792
4.284167	11.022848416
4.305833	11.316151000000001
4.3275	10.94364948
4.349167	10.612929384
4.370833	10.61108424
4.3925	10.820326080000001
4.414167	10.632497952
4.435833	11.591516776
4.4575	11.377609776
4.479167	11.219739088
4.500833	10.552265568000001
4.5225	10.368240696
4.544167	10.44826388
4.565833	10.455171664
4.5875	10.338325096
4.609167	10.56593888
4.630833	10.816598136
4.6525	10.667082896000002
4.674167	10.358826696
4.695833	11.368936344
4.7175	11.660732688000001
4.739167	11.47110544
4.760833	11.158355624
4.7825	10.557257080000001
4.804167	9.939179864
4.825833	9.371423616000001
4.8475	9.230987656000002
4.869167	10.625640376
4.890833	11.292193416
4.9125	10.390805008
4.934167	12.042957824
4.955833	12.488717000000001
4.9775	11.406780624
4.999167	11.915985976000002
5.020833	12.336888007999999
5.0425	12.906234176000002
5.064167	11.803900800000001
5.085833	12.84266248
5.1075	12.023598456
5.129167	10.099058872
5.150833	10.209725672000001
5.1725	10.417059608
5.194167	10.799368424
5.215833	10.364278448
5.2375	11.473268568
5.259167	11.043906488
5.280833	12.401907368
5.3025	11.606323952
5.324167	12.993458024
5.345833	12.493440736
5.3675	14.248662208
5.389167	14.650137928
