#Coor		Free	+/-		Prob		+/-
1.820667	0.863632	-nan	0.024018	-nan
1.862000	0.493473	-nan	0.044689	-nan
1.903333	0.305893	-nan	0.061214	-nan
1.944667	0.110139	-nan	0.085007	-nan
1.986000	0.068083	-nan	0.091220	-nan
2.027333	0.000000	-nan	0.102256	-nan
2.068667	0.197751	-nan	0.073389	-nan
2.110000	0.185510	-nan	0.074911	-nan
2.151333	0.336312	-nan	0.058169	-nan
2.192667	0.557105	-nan	0.040165	-nan
2.234000	0.626901	-nan	0.035727	-nan
2.275333	0.712402	-nan	0.030954	-nan
2.316667	0.961688	-nan	0.020376	-nan
2.358000	0.993472	-nan	0.019318	-nan
2.399333	1.177575	-nan	0.014185	-nan
2.440667	1.287565	-nan	0.011796	-nan
2.482000	1.185739	-nan	0.013993	-nan
2.523333	1.121588	-nan	0.015582	-nan
2.564667	1.148462	-nan	0.014895	-nan
2.606000	1.389877	-nan	0.009935	-nan
2.647333	1.388712	-nan	0.009955	-nan
2.688667	1.499466	-nan	0.008267	-nan
2.730000	1.368856	-nan	0.010292	-nan
2.771333	1.383669	-nan	0.010039	-nan
2.812667	1.543727	-nan	0.007675	-nan
2.854000	1.433265	-nan	0.009238	-nan
2.895333	1.478143	-nan	0.008568	-nan
2.936667	1.642730	-nan	0.006501	-nan
2.978000	1.833562	-nan	0.004720	-nan
3.019333	1.735829	-nan	0.005561	-nan
3.060667	1.829579	-nan	0.004752	-nan
3.102000	1.796577	-nan	0.005022	-nan
3.143333	1.922117	-nan	0.004069	-nan
3.184667	2.039194	-nan	0.003343	-nan
3.226000	2.256536	-nan	0.002322	-nan
3.267333	2.177452	-nan	0.002651	-nan
3.308667	2.173917	-nan	0.002667	-nan
3.350000	2.710351	-nan	0.001085	-nan
3.391333	2.535925	-nan	0.001453	-nan
3.432667	2.403939	-nan	0.001813	-nan
3.474000	2.352196	-nan	0.001978	-nan
3.515333	2.267386	-nan	0.002280	-nan
3.556667	2.051882	-nan	0.003273	-nan
3.598000	2.016611	-nan	0.003472	-nan
3.639333	1.968064	-nan	0.003767	-nan
3.680667	1.977367	-nan	0.003709	-nan
3.722000	1.976442	-nan	0.003714	-nan
3.763333	2.033688	-nan	0.003374	-nan
3.804667	1.971230	-nan	0.003747	-nan
3.846000	1.993970	-nan	0.003607	-nan
3.887333	2.005655	-nan	0.003537	-nan
3.928667	2.126971	-nan	0.002886	-nan
3.970000	2.216031	-nan	0.002485	-nan
4.011333	2.511479	-nan	0.001514	-nan
4.052667	2.545280	-nan	0.001431	-nan
4.094000	2.852988	-nan	0.000854	-nan
4.135333	2.974799	-nan	0.000696	-nan
4.176667	3.363380	-nan	0.000363	-nan
4.218000	3.382383	-nan	0.000351	-nan
4.259333	3.239988	-nan	0.000446	-nan
4.300667	3.542860	-nan	0.000268	-nan
4.342000	3.740726	-nan	0.000193	-nan
4.383333	3.885175	-nan	0.000151	-nan
4.424667	4.409417	-nan	0.000063	-nan
4.466000	4.830326	-nan	0.000031	-nan
4.507333	5.443523	-nan	0.000011	-nan
4.548667	6.279248	-nan	0.000003	-nan
4.590000	6.622547	-nan	0.000002	-nan
4.631333	6.623207	-nan	0.000002	-nan
4.672667	6.726961	-nan	0.000001	-nan
4.714000	7.198910	-nan	0.000001	-nan
4.755333	7.291486	-nan	0.000000	-nan
4.796667	7.824401	-nan	0.000000	-nan
4.838000	8.600589	-nan	0.000000	-nan
4.879333	9.713859	-nan	0.000000	-nan
4.920667	10.424804	-nan	0.000000	-nan
4.962000	inf	-nan	0.000000	-nan
5.003333	inf	-nan	0.000000	-nan
5.044667	inf	-nan	0.000000	-nan
5.086000	inf	-nan	0.000000	-nan
5.127333	inf	-nan	0.000000	-nan
5.168667	inf	-nan	0.000000	-nan
5.210000	inf	-nan	0.000000	-nan
5.251333	inf	-nan	0.000000	-nan
5.292667	inf	-nan	0.000000	-nan
5.334000	inf	-nan	0.000000	-nan
5.375333	inf	-nan	0.000000	-nan
5.416667	inf	-nan	0.000000	-nan
5.458000	inf	-nan	0.000000	-nan
5.499333	inf	-nan	0.000000	-nan
5.540667	inf	-nan	0.000000	-nan
5.582000	inf	-nan	0.000000	-nan
5.623333	inf	-nan	0.000000	-nan
5.664667	inf	-nan	0.000000	-nan
5.706000	inf	-nan	0.000000	-nan
5.747333	inf	-nan	0.000000	-nan
5.788667	inf	-nan	0.000000	-nan
5.830000	inf	-nan	0.000000	-nan
5.871333	inf	-nan	0.000000	-nan
5.912667	inf	-nan	0.000000	-nan
5.954000	inf	-nan	0.000000	-nan
5.995333	inf	-nan	0.000000	-nan
6.036667	inf	-nan	0.000000	-nan
6.078000	inf	-nan	0.000000	-nan
6.119333	inf	-nan	0.000000	-nan
6.160667	inf	-nan	0.000000	-nan
6.202000	inf	-nan	0.000000	-nan
6.243333	inf	-nan	0.000000	-nan
6.284667	inf	-nan	0.000000	-nan
6.326000	inf	-nan	0.000000	-nan
6.367333	inf	-nan	0.000000	-nan
6.408667	inf	-nan	0.000000	-nan
6.450000	inf	-nan	0.000000	-nan
6.491333	inf	-nan	0.000000	-nan
6.532667	inf	-nan	0.000000	-nan
6.574000	inf	-nan	0.000000	-nan
6.615333	inf	-nan	0.000000	-nan
6.656667	inf	-nan	0.000000	-nan
6.698000	inf	-nan	0.000000	-nan
6.739333	inf	-nan	0.000000	-nan
6.780667	inf	-nan	0.000000	-nan
6.822000	inf	-nan	0.000000	-nan
6.863333	inf	-nan	0.000000	-nan
6.904667	inf	-nan	0.000000	-nan
6.946000	inf	-nan	0.000000	-nan
